Employment,PreviousSalary,YearsCode,ComputerSkills,Employed,Lang_AWS,Lang_Bash/Shell,Lang_C#,Lang_Docker,Lang_Git,Lang_HTML/CSS,Lang_Java,Lang_JavaScript,Lang_Microsoft SQL Server,Lang_MySQL,Lang_Node.js,Lang_Other,Lang_PostgreSQL,Lang_Python,Lang_React.js,Lang_SQL,Lang_TypeScript,Age (>35),edlevel_encoded
1,41556.0,10,13,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,0
1,69318.0,15,14,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,0,1,1,1,3
1,50299.0,7,10,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,2
1,108777.0,24,9,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,2
1,121572.0,19,12,0,1,1,0,1,0,0,0,0,1,1,0,1,1,1,0,1,0,1,3
1,70358.0,20,8,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,3
1,73616.0,14,17,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,0,1,1,0,3
1,60144.0,26,14,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,2
1,34908.0,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2
1,36000.0,6,18,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,2
1,76783.0,15,17,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,0,1,0,0,3
1,34548.0,30,21,1,1,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1
1,100511.0,20,12,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,41628.0,10,8,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,2
1,172750.0,29,15,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,2
1,90742.0,20,9,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,1,3
1,42657.0,6,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
1,25128.0,2,10,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
1,57588.0,17,14,1,1,0,0,1,0,1,0,1,0,0,1,1,1,0,1,1,1,1,2
1,74127.0,7,27,1,1,0,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0
1,127972.0,12,10,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,3
1,6180.0,4,21,1,1,1,1,0,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0
1,38388.0,32,38,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,2
1,76783.0,16,16,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,3
1,42657.0,7,14,1,0,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,1,1,2
0,83124.0,20,11,1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,2
1,45033.0,5,21,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,2
1,81732.0,7,21,1,1,0,1,1,0,0,1,1,1,1,0,1,0,1,1,1,0,0,3
1,31410.0,11,20,1,1,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1,0,2
1,59050.0,9,15,1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0,1,0,0,2
1,40542.0,14,5,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,2
0,138203.0,12,12,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,4
1,41628.0,6,6,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,3
0,51960.0,16,19,0,1,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,1,1
1,125639.0,29,18,1,0,0,1,1,0,0,0,1,1,0,1,1,1,0,1,1,1,1,0
1,42228.0,20,18,1,0,0,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1,1
0,103650.0,13,17,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,2
1,47352.0,18,12,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,3
1,62820.0,40,9,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,1,3
1,46068.0,30,12,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,0,1,3
1,41556.0,15,21,0,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0,1,0,1,3
1,20636.0,12,24,1,1,0,0,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,3
1,63984.0,28,12,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,1,1,1
1,85315.0,22,18,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,1,1,1,1
1,95979.0,22,13,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0
1,10656.0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
1,45756.0,6,14,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,2
0,57588.0,32,22,1,0,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,3
1,6707.0,6,25,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,2
1,63986.0,30,11,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,4
1,58366.0,8,7,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3
1,73536.0,6,12,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,2
1,40525.0,6,16,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0
1,17063.0,5,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,3
0,78504.0,16,30,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,3
1,154633.0,40,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,3
1,74651.0,12,24,1,1,0,0,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,3
1,71451.0,4,15,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,3
0,20000.0,8,12,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,2
1,95979.0,30,20,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,3
1,15300.0,4,7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,44796.0,20,32,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,4
1,39096.0,16,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2
1,25596.0,0,5,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,3
1,73584.0,12,13,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1,0,3
1,30528.0,10,16,1,0,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,3
1,52769.0,23,10,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,1,1,2
1,100511.0,23,21,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1,0,2
1,31368.0,9,13,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,2
0,115682.0,22,9,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1
1,85315.0,21,5,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,2
1,63986.0,35,6,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,3
1,34548.0,6,7,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0,7224.0,2,12,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,2
1,62340.0,18,4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,3
1,16656.0,6,15,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,3
1,97999.0,11,14,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,2
1,12279.0,8,7,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,2
1,113234.0,17,19,1,1,0,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0,2
1,149301.0,20,24,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,3
1,89078.0,17,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3
1,79092.0,14,21,1,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,1,1,0,3
1,30953.0,9,18,1,0,0,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,2
1,13764.0,15,10,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,2
1,30000.0,13,12,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
1,61853.0,20,10,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,2
1,90588.0,14,8,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,2
0,9864.0,4,5,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2
1,11964.0,4,13,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0,1,1,0,2
1,25884.0,7,10,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,2
1,53322.0,35,13,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0
1,19656.0,23,5,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,3
1,64029.0,12,18,1,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0,2
1,75504.0,15,10,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2
1,76788.0,20,12,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,2
1,36036.0,4,13,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,3
1,125639.0,26,16,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,2
1,205000.0,12,14,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,2
1,93335.0,13,19,1,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,0,1,1,2
1,117308.0,25,12,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0
1,37325.0,14,9,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,3
1,62820.0,6,15,1,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0,1,0,0,2
1,31800.0,8,16,1,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,1,0,3
1,43974.0,5,18,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,3
1,94230.0,21,9,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2
1,47980.0,10,10,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,2
1,130105.0,20,33,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1
1,83182.0,10,11,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,3
1,46923.0,24,16,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,2
1,42660.0,12,10,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,1,1,2
1,31992.0,24,22,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,0,1,0,1,2
1,56538.0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2
1,82964.0,35,22,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0
0,78084.0,41,15,1,0,0,0,1,0,1,1,1,0,0,1,1,1,0,1,1,0,1,2
1,24528.0,8,4,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,2
1,30782.0,4,9,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2
1,9286.0,13,23,1,1,1,0,0,0,1,0,1,0,1,1,1,0,1,1,1,0,0,2
1,94824.0,28,9,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,2
1,31872.0,14,30,1,0,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,2
1,69372.0,12,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,3
1,31993.0,10,19,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,0,1,0,0,3
1,28452.0,6,6,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,2
0,163452.0,16,10,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3
1,62052.0,10,10,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,4
1,20784.0,5,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
1,31992.0,8,4,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,2
1,120614.0,18,14,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,2
1,14930.0,1,11,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,3
1,95976.0,15,12,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3
1,20472.0,4,5,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
1,7738.0,6,12,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,2
1,2388.0,5,7,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2
1,87948.0,8,13,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,4
1,66119.0,9,17,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1,1,0,2
1,12504.0,7,16,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,3
1,25296.0,4,11,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2
1,54388.0,5,9,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
1,83184.0,15,10,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,3
0,30000.0,20,19,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1,1,3
1,63986.0,19,11,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,2
0,17916.0,20,5,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2
1,174828.0,8,9,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2
1,90146.0,41,22,1,0,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,3
1,3869.0,3,19,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,1,1,0,0,2
1,2193.0,7,6,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,2
1,33396.0,4,15,1,0,0,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1
0,34548.0,15,22,1,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0
0,37932.0,30,10,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0
1,30948.0,14,8,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2
1,87948.0,16,14,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,2
0,7680.0,1,12,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1
1,106644.0,20,21,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,2
1,77700.0,17,6,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1
1,48624.0,16,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,3
1,19836.0,2,11,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1
1,58654.0,5,13,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1
1,79983.0,15,15,1,0,0,1,0,0,1,1,1,1,1,0,1,0,1,0,1,1,0,2
1,215232.0,20,9,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,2
1,62112.0,22,5,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,2
1,29436.0,13,24,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,3
1,114076.0,22,32,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,2
1,120311.0,22,7,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,3
0,36372.0,10,22,1,0,1,1,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0
1,73200.0,34,18,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,2
1,13542.0,13,9,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,3
1,54762.0,13,4,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3
1,31992.0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
1,40525.0,10,26,1,1,0,1,1,0,0,0,1,0,0,1,1,1,1,1,0,1,0,2
1,149301.0,16,20,1,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,2
1,23215.0,22,9,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,2
1,117308.0,18,16,0,1,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,2
0,12552.0,17,16,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,3
0,51192.0,24,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,7740.0,2,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
1,170000.0,32,15,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,1,2
1,63986.0,16,5,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3
0,157050.0,22,15,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,2
1,120614.0,22,21,1,0,0,1,1,0,1,0,1,1,0,0,1,0,1,1,1,1,1,2
1,95979.0,35,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,3
1,87948.0,39,11,1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,1,1,0
1,87024.0,18,12,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,2
1,65776.0,18,20,1,0,0,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,2
1,46900.0,8,17,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,2
1,92002.0,19,21,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,0,2
1,149000.0,10,16,1,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,2
1,69318.0,12,22,1,1,1,0,1,0,0,1,1,0,0,1,1,1,1,0,1,1,0,3
0,30000.0,5,9,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,2
1,9996.0,11,15,1,1,0,1,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0
1,46430.0,8,9,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,2
1,60696.0,33,5,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,2
0,72518.0,38,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2
1,68832.0,6,22,1,1,0,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,0,2
0,85315.0,19,18,1,1,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,3
1,81048.0,30,11,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0,1,3
1,48999.0,25,21,1,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,2
1,5629.0,26,14,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0
1,42657.0,10,26,1,0,0,1,1,0,1,1,1,0,1,0,1,1,1,1,0,0,0,3
1,41628.0,15,27,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,1
1,58654.0,15,14,1,1,0,0,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,2
1,56521.0,25,9,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,4
1,118932.0,22,15,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,1,0
1,40956.0,9,26,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,0,2
1,11604.0,15,11,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,3
1,32712.0,6,15,1,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,0,1
1,62820.0,17,7,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
0,34548.0,6,19,1,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,2
1,155129.0,17,13,1,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,1,1,2
1,8184.0,5,22,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,2
1,46283.0,15,5,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2
1,9372.0,5,14,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0
0,90000.0,0,13,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,2
1,46923.0,10,20,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,2
0,1956.0,6,34,1,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,1
1,81666.0,38,17,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,3
0,20000.0,6,15,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,2
1,30348.0,10,7,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2
1,47990.0,9,21,1,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1,194741.0,16,19,1,1,0,0,1,0,1,1,0,1,1,0,1,1,1,0,1,0,0,2
1,44796.0,10,30,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,3
1,85315.0,10,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3
1,30096.0,8,14,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0
1,25884.0,6,26,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,2
1,90647.0,18,7,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,3
1,12528.0,3,12,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,1
1,31356.0,17,5,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
0,20784.0,6,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
1,40380.0,5,18,1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,0,1,0,0,2
1,105111.0,20,10,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,2
1,27727.0,6,24,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,0,3
1,13872.0,3,5,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,3
1,61428.0,35,16,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0
1,85435.0,32,7,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,2
1,38388.0,16,15,1,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,1,0,3
1,95979.0,25,27,1,1,1,0,1,0,1,1,1,0,0,1,1,1,0,1,0,1,1,3
1,44796.0,30,6,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2
1,124103.0,25,6,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,4
1,101910.0,15,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,2
1,44400.0,14,12,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,2
1,116772.0,10,24,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,3
1,67824.0,12,7,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,3
1,55455.0,3,6,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3
1,83633.0,10,6,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,3
1,54659.0,8,10,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1,61944.0,14,14,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,3
0,13932.0,8,36,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,2
1,69372.0,10,17,1,0,0,1,1,0,1,0,1,1,0,1,1,0,0,1,0,1,0,3
1,55988.0,40,12,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0
1,31992.0,8,9,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,2
1,56110.0,30,5,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,2
1,98040.0,9,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,2
1,92000.0,20,13,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,2
1,59720.0,40,13,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,4
1,41461.0,40,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2
1,64486.0,11,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
1,106644.0,10,19,1,1,0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,2
1,65053.0,9,24,1,1,0,0,1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,2
1,25594.0,15,16,1,0,0,1,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,3
1,188450.0,8,11,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,2
1,106000.0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
0,91416.0,29,16,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,3
1,117126.0,21,15,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
1,130000.0,20,7,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,1
1,77700.0,14,26,1,0,1,0,1,0,0,1,1,0,1,1,1,1,0,1,0,1,0,2
1,102378.0,25,42,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,2
1,51192.0,9,32,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0
1,44796.0,9,25,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,3
1,23856.0,8,13,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,3
1,94230.0,11,24,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,2
1,53322.0,8,8,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,2
1,92959.0,20,7,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,3
